#r		P		D
           16.47  -0.139003879725 0.00246328075805
           16.48  -0.138979127582 0.00248712724562
           16.49   -0.13895413718 0.00251093223809
            16.5  -0.138928908937 0.00253469568596
           16.51  -0.138903443267 0.00255841753997
           16.52  -0.138877740586 0.00258209775121
           16.53  -0.138851801312 0.00260573627105
           16.54  -0.138825625861 0.00262933305115
           16.55  -0.138799214651 0.00265288804349
           16.56    -0.1387725681 0.00267640120034
           16.57  -0.138745686627 0.00269987247429
           16.58  -0.138718570651 0.00272330181822
           16.59  -0.138691220591 0.00274668918532
            16.6  -0.138663636868  0.0027700345291
           16.61  -0.138635819901 0.00279333780336
           16.62  -0.138607770112 0.00281659896222
           16.63  -0.138579487922 0.00283981796012
           16.64  -0.138550973753 0.00286299475179
           16.65  -0.138522228027 0.00288612929229
           16.66  -0.138493251167 0.00290922153699
           16.67  -0.138464043596 0.00293227144157
           16.68  -0.138434605738 0.00295527896202
           16.69  -0.138404938017 0.00297824405466
            16.7  -0.138375040857 0.00300116667613
           16.71  -0.138344914684 0.00302404678337
           16.72  -0.138314559922 0.00304688433366
           16.73  -0.138283976997 0.00306967928458
           16.74  -0.138253166336 0.00309243159404
           16.75  -0.138222128365 0.00311514122029
           16.76  -0.138190863512 0.00313780812186
           16.77  -0.138159372203 0.00316043225765
           16.78  -0.138127654867 0.00318301358686
           16.79  -0.138095711932 0.00320555206902
            16.8  -0.138063543826 0.00322804766398
           16.81  -0.138031150978 0.00325050033192
           16.82  -0.137998533819 0.00327291003336
           16.83  -0.137965692778 0.00329527672913
           16.84  -0.137932628285 0.00331760038041
           16.85   -0.13789934077 0.00333988094868
           16.86  -0.137865830666 0.00336211839578
           16.87  -0.137832098403 0.00338431268387
           16.88  -0.137798144412 0.00340646377543
           16.89  -0.137763969127  0.0034285716333
            16.9   -0.13772957298 0.00345063622063
           16.91  -0.137694956403 0.00347265750092
           16.92   -0.13766011983 0.00349463543798
           16.93  -0.137625063694   0.003516569996
           16.94   -0.13758978843 0.00353846113945
           16.95  -0.137554294472 0.00356030883319
           16.96  -0.137518582254 0.00358211304237
           16.97  -0.137482652211 0.00360387373253
           16.98  -0.137446504779 0.00362559086949
           16.99  -0.137410140394 0.00364726441946
              17  -0.137373559491 0.00366889434896
           17.01  -0.137336762507 0.00369048062485
           17.02  -0.137299749879 0.00371202321436
           17.03  -0.137262522043 0.00373352208503
           17.04  -0.137225079437 0.00375497720476
           17.05  -0.137187422499 0.00377638854177
           17.06  -0.137149551666 0.00379775606465
           17.07  -0.137111467378 0.00381907974232
           17.08  -0.137073170072 0.00384035954405
           17.09  -0.137034660187 0.00386159543945
            17.1  -0.136995938163 0.00388278739846
           17.11  -0.136957004439  0.0039039353914
           17.12  -0.136917859455 0.00392503938891
           17.13  -0.136878503651 0.00394609936197
           17.14  -0.136838937468 0.00396711528193
           17.15  -0.136799161346 0.00398808712048
           17.16  -0.136759175726 0.00400901484964
           17.17  -0.136718981049  0.0040298984418
           17.18  -0.136678577757 0.00405073786969
           17.19  -0.136637966292 0.00407153310637
            17.2  -0.136597147095 0.00409228412529
           17.21  -0.136556120609 0.00411299090021
           17.22  -0.136514887277 0.00413365340525
           17.23  -0.136473447541  0.0041542716149
           17.24  -0.136431801845 0.00417484550397
           17.25  -0.136389950631 0.00419537504764
           17.26  -0.136347894344 0.00421586022143
           17.27  -0.136305633427 0.00423630100122
           17.28  -0.136263168324 0.00425669736324
           17.29   -0.13622049948 0.00427704928407
            17.3  -0.136177627339 0.00429735674062
           17.31  -0.136134552345  0.0043176197102
           17.32  -0.136091274945 0.00433783817042
           17.33  -0.136047795582 0.00435801209928
           17.34  -0.136004114703 0.00437814147511
           17.35  -0.135960232753 0.00439822627661
           17.36  -0.135916150177 0.00441826648281
           17.37  -0.135871867423 0.00443826207312
           17.38  -0.135827384936 0.00445821302728
           17.39  -0.135782703162  0.0044781193254
            17.4  -0.135737822549 0.00449798094794
           17.41  -0.135692743544 0.00451779787569
           17.42  -0.135647466592 0.00453757008984
           17.43  -0.135601992142 0.00455729757188
           17.44  -0.135556320641 0.00457698030371
           17.45  -0.135510452536 0.00459661826753
           17.46  -0.135464388275 0.00461621144592
           17.47  -0.135418128307 0.00463575982183
           17.48  -0.135371673079 0.00465526337853
           17.49   -0.13532502304 0.00467472209968
            17.5  -0.135278178637 0.00469413596925
           17.51   -0.13523114032 0.00471350497161
           17.52  -0.135183908538 0.00473282909145
           17.53  -0.135136483739 0.00475210831383
           17.54  -0.135088866372 0.00477134262417
           17.55  -0.135041056886 0.00479053200822
           17.56  -0.134993055732 0.00480967645211
           17.57  -0.134944863357 0.00482877594231
           17.58  -0.134896480213 0.00484783046566
           17.59  -0.134847906748 0.00486684000932
            17.6  -0.134799143413 0.00488580456084
           17.61  -0.134750190657  0.0049047241081
           17.62  -0.134701048931 0.00492359863935
           17.63  -0.134651718684 0.00494242814319
           17.64  -0.134602200368 0.00496121260856
           17.65  -0.134552494432 0.00497995202477
           17.66  -0.134502601327 0.00499864638147
           17.67  -0.134452521505 0.00501729566867
           17.68  -0.134402255414 0.00503589987674
           17.69  -0.134351803507 0.00505445899639
            17.7  -0.134301166234  0.0050729730187
           17.71  -0.134250344047 0.00509144193507
           17.72  -0.134199337396 0.00510986573728
           17.73  -0.134148146732 0.00512824441746
           17.74  -0.134096772507 0.00514657796809
           17.75  -0.134045215173 0.00516486638199
           17.76   -0.13399347518 0.00518310965235
           17.77   -0.13394155298 0.00520130777269
           17.78  -0.133889449024 0.00521946073689
           17.79  -0.133837163765  0.0052375685392
            17.8  -0.133784697654 0.00525563117419
           17.81  -0.133732051142  0.0052736486368
           17.82  -0.133679224681 0.00529162092231
           17.83  -0.133626218723 0.00530954802636
           17.84  -0.133573033721 0.00532742994492
           17.85  -0.133519670125 0.00534526667434
           17.86  -0.133466128387 0.00536305821129
           17.87   -0.13341240896  0.0053808045528
           17.88  -0.133358512296 0.00539850569625
           17.89  -0.133304438846 0.00541616163937
            17.9  -0.133250189063 0.00543377238023
           17.91  -0.133195763399 0.00545133791725
           17.92  -0.133141162305 0.00546885824919
           17.93  -0.133086386234 0.00548633337518
           17.94  -0.133031435638 0.00550376329467
           17.95  -0.132976310968 0.00552114800747
           17.96  -0.132921012678 0.00553848751372
           17.97  -0.132865541218 0.00555578181393
           17.98  -0.132809897041 0.00557303090894
           17.99    -0.1327540806 0.00559023479993
              18  -0.132698092345 0.00560739348842
           18.01   -0.13264193273  0.0056245069763
           18.02  -0.132585602206 0.00564157526577
           18.03  -0.132529101225  0.0056585983594
           18.04  -0.132472430239 0.00567557626008
           18.05    -0.1324155897 0.00569250897106
           18.06  -0.132358580059 0.00570939649591
           18.07   -0.13230140177 0.00572623883856
           18.08  -0.132244055283 0.00574303600327
           18.09   -0.13218654105 0.00575978799465
            18.1  -0.132128859523 0.00577649481762
           18.11  -0.132071011153 0.00579315647749
           18.12  -0.132012996393 0.00580977297986
           18.13  -0.131954815694 0.00582634433069
           18.14  -0.131896469507 0.00584287053627
           18.15  -0.131837958283 0.00585935160323
           18.16  -0.131779282475 0.00587578753854
           18.17  -0.131720442532  0.0058921783495
           18.18  -0.131661438908 0.00590852404374
           18.19  -0.131602272052 0.00592482462924
            18.2  -0.131542942415  0.0059410801143
           18.21  -0.131483450449 0.00595729050756
           18.22  -0.131423796605 0.00597345581799
           18.23  -0.131363981333 0.00598957605489
           18.24  -0.131304005084 0.00600565122789
           18.25  -0.131243868309 0.00602168134696
           18.26  -0.131183571457 0.00603766642239
           18.27   -0.13112311498 0.00605360646481
           18.28  -0.131062499328 0.00606950148518
           18.29   -0.13100172495 0.00608535149477
            18.3  -0.130940792298  0.0061011565052
           18.31   -0.13087970182 0.00611691652839
           18.32  -0.130818453967 0.00613263157663
           18.33  -0.130757049189 0.00614830166248
           18.34  -0.130695487934 0.00616392679888
           18.35  -0.130633770653 0.00617950699906
           18.36  -0.130571897794 0.00619504227658
           18.37  -0.130509869807 0.00621053264534
           18.38  -0.130447687141 0.00622597811953
           18.39  -0.130385350245 0.00624137871368
            18.4  -0.130322859567 0.00625673444267
           18.41  -0.130260215556 0.00627204532164
           18.42  -0.130197418661  0.0062873113661
           18.43  -0.130134469329 0.00630253259186
           18.44  -0.130071368009 0.00631770901504
           18.45  -0.130008115149  0.0063328406521
           18.46  -0.129944711196 0.00634792751979
           18.47  -0.129881156598 0.00636296963521
           18.48  -0.129817451803 0.00637796701573
           18.49  -0.129753597258 0.00639291967908
            18.5   -0.12968959341 0.00640782764328
           18.51  -0.129625440705 0.00642269092666
           18.52  -0.129561139591 0.00643750954787
           18.53  -0.129496690514 0.00645228352588
           18.54  -0.129432093921 0.00646701287996
           18.55  -0.129367350257 0.00648169762968
           18.56  -0.129302459968 0.00649633779495
           18.57  -0.129237423501 0.00651093339595
           18.58    -0.1291722413  0.0065254844532
           18.59  -0.129106913812 0.00653999098751
            18.6   -0.12904144148    0.00655445302
           18.61  -0.128975824751  0.0065688705721
           18.62  -0.128910064069 0.00658324366553
           18.63  -0.128844159878 0.00659757232234
           18.64  -0.128778112622 0.00661185656485
           18.65  -0.128711922747  0.0066260964157
           18.66  -0.128645590694 0.00664029189784
           18.67  -0.128579116909  0.0066544430345
           18.68  -0.128512501833 0.00666854984923
           18.69  -0.128445745912 0.00668261236585
            18.7  -0.128378849586 0.00669663060852
           18.71  -0.128311813299 0.00671060460165
           18.72  -0.128244637494 0.00672453436997
           18.73  -0.128177322612 0.00673841993852
           18.74  -0.128109869095 0.00675226133261
           18.75  -0.128042277385 0.00676605857785
           18.76  -0.127974547924 0.00677981170014
           18.77  -0.127906681151 0.00679352072568
           18.78  -0.127838677509 0.00680718568095
           18.79  -0.127770537438 0.00682080659274
            18.8  -0.127702261377 0.00683438348811
           18.81  -0.127633849768  0.0068479163944
           18.82  -0.127565303049 0.00686140533926
           18.83  -0.127496621661 0.00687485035062
